client_id,age,gender,state,occupation,income,income_band,join_year,nationality,marital,education
C110481,50,Female,NSW,Technician,119445,Medium,2023,Chinese,married,professional.course
C110482,34,Female,NSW,Blue-Collar,91191,Medium,2023,Indian,married,professional.course
C110483,34,Female,QLD,Admin,85446,Medium,2019,Australian,married,university.degree
C110484,36,Female,VIC,Services,82878,Medium,2021,Other,married,high.school
C110485,52,Male,NT,Management,125242,Medium,2022,Australian,divorced,high.school
C110486,45,Male,NSW,Blue-Collar,85818,Medium,2019,Australian,divorced,basic.4y
C110487,37,Female,NSW,Blue-Collar,101653,Medium,2019,Australian,married,high.school
C110488,38,Female,QLD,Blue-Collar,105619,Medium,2022,Australian,divorced,high.school
C110489,37,Male,QLD,Blue-Collar,79720,Medium,2020,Australian,single,basic.9y
C110490,37,Male,NT,Blue-Collar,89732,Medium,2021,Chinese,married,basic.9y
C110491,30,Male,QLD,Technician,92340,Medium,2020,Australian,divorced,high.school
C110492,48,Male,VIC,Services,83813,Medium,2023,Australian,divorced,basic.6y
C110493,43,Male,VIC,Technician,107624,Medium,2024,Australian,single,professional.course
C110494,31,Male,VIC,Services,97300,Medium,2024,British,married,high.school
C110495,32,Female,NSW,Technician,98012,Medium,2019,Australian,single,university.degree
C110496,35,Female,NSW,Blue-Collar,79052,Medium,2022,Australian,married,basic.9y
C110497,37,Male,QLD,Blue-Collar,86070,Medium,2019,Australian,single,high.school
C110498,29,Male,NSW,Blue-Collar,103188,Medium,2023,Australian,married,basic.9y
C110499,43,Female,NSW,Admin,80541,Medium,2022,Australian,married,university.degree
C110500,31,Male,VIC,Admin,87870,Medium,2024,Australian,divorced,high.school
C110501,37,Female,NSW,Technician,105210,Medium,2024,Other,single,university.degree
C110502,54,Female,NSW,Services,116112,Medium,2020,Australian,married,unknown
C110503,47,Male,NSW,Blue-Collar,82815,Medium,2022,Other,married,basic.4y
C110504,39,Male,NSW,Blue-Collar,94359,Medium,2019,Australian,married,basic.9y
C110505,59,Male,QLD,Retired,120344,Medium,2023,Australian,single,high.school
C110506,57,Female,VIC,Technician,127482,Medium,2023,Australian,divorced,university.degree
C110507,46,Male,NSW,Admin,118213,Medium,2024,Other,single,university.degree
C110508,42,Female,QLD,Blue-Collar,107626,Medium,2019,Indian,divorced,high.school
C110509,39,Female,QLD,Self-Employed,102147,Medium,2023,Australian,married,basic.9y
C110510,47,Male,VIC,Entrepreneur,98296,Medium,2024,Australian,married,professional.course
C110511,50,Male,WA,Admin,103933,Medium,2021,Australian,married,high.school
C110512,26,Male,TAS,Technician,101390,Medium,2023,Australian,single,professional.course
C110513,50,Female,QLD,Admin,88212,Medium,2021,Australian,married,high.school
C110514,54,Male,QLD,Management,97867,Medium,2023,Australian,divorced,university.degree
C110515,46,Female,NSW,Housemaid,63427,Low,2020,Australian,married,basic.4y
C110516,34,Female,QLD,Admin,85238,Medium,2020,Australian,married,high.school
C110517,43,Female,QLD,Blue-Collar,93326,Medium,2024,Australian,married,basic.9y
C110518,31,Female,NSW,Services,86569,Medium,2024,Australian,single,university.degree
C110519,25,Female,WA,Student,98902,Medium,2020,Australian,single,high.school
C110520,36,Male,QLD,Blue-Collar,85627,Medium,2022,Australian,single,basic.9y
C110521,53,Female,WA,Admin,113243,Medium,2023,Australian,married,basic.9y
C110522,55,Female,WA,Technician,127996,Medium,2024,Indian,married,university.degree
C110523,51,Female,NSW,Blue-Collar,76754,Medium,2024,Australian,married,basic.4y
C110524,39,Female,VIC,Blue-Collar,88349,Medium,2023,Australian,married,basic.6y
C110525,31,Male,QLD,Admin,89891,Medium,2023,British,divorced,high.school
C110526,41,Female,NSW,Admin,94279,Medium,2023,Australian,married,university.degree
C110527,38,Male,QLD,Blue-Collar,61195,Low,2021,Australian,single,basic.4y
C110528,28,Female,VIC,Blue-Collar,78204,Medium,2019,New Zealander,single,basic.9y
C110529,44,Female,TAS,Technician,84690,Medium,2020,New Zealander,married,basic.6y
C110530,50,Female,NSW,Services,109351,Medium,2021,Australian,single,basic.4y
C110531,47,Female,QLD,Services,98964,Medium,2021,Australian,divorced,high.school
C110532,33,Male,VIC,Blue-Collar,94945,Medium,2022,Australian,single,basic.4y
C110533,36,Female,NSW,Technician,78410,Medium,2021,Australian,married,professional.course
C110534,30,Male,NSW,Blue-Collar,80318,Medium,2023,Australian,divorced,basic.9y
C110535,34,Female,VIC,Admin,101553,Medium,2023,Australian,single,high.school
C110536,35,Male,WA,Entrepreneur,69966,Low,2023,Chinese,married,basic.6y
C110537,37,Female,WA,Technician,102840,Medium,2024,Australian,married,professional.course
C110538,31,Female,WA,Blue-Collar,85214,Medium,2020,Australian,married,professional.course
C110539,53,Female,VIC,Blue-Collar,83045,Medium,2023,Australian,married,basic.4y
C110540,49,Female,NSW,Blue-Collar,97785,Medium,2024,Chinese,married,basic.9y
C110541,47,Female,NT,Services,88305,Medium,2020,Indian,married,high.school
C110542,55,Female,VIC,Admin,100918,Medium,2024,Australian,married,high.school
C110543,48,Male,NSW,Admin,102492,Medium,2022,Indian,married,high.school
C110544,38,Female,VIC,Admin,95719,Medium,2024,Australian,single,university.degree
C110545,29,Female,NSW,Admin,78648,Medium,2024,Australian,single,university.degree
C110546,54,Male,VIC,Admin,124262,Medium,2024,Australian,married,university.degree
C110547,53,Male,NSW,Services,131713,Medium,2023,New Zealander,unknown,unknown
C110548,36,Male,QLD,Blue-Collar,64306,Low,2022,New Zealander,married,basic.4y
C110549,32,Female,WA,Blue-Collar,61371,Low,2022,British,married,basic.6y
C110550,24,Female,WA,Blue-Collar,62177,Low,2019,Australian,married,basic.9y
C110551,27,Male,SA,Blue-Collar,82693,Medium,2024,Indian,married,basic.9y
C110552,28,Female,QLD,Admin,82607,Medium,2022,Indian,married,high.school
C110553,37,Female,WA,Self-Employed,100131,Medium,2022,Indian,married,basic.9y
C110554,36,Female,VIC,Technician,103486,Medium,2023,Australian,married,university.degree
C110555,40,Female,VIC,Admin,88903,Medium,2021,Australian,single,university.degree
C110556,27,Female,QLD,Self-Employed,107176,Medium,2022,Australian,single,university.degree
C110557,25,Female,QLD,Blue-Collar,67809,Low,2024,Australian,married,basic.9y
C110558,42,Male,VIC,Services,101839,Medium,2021,Australian,married,high.school
C110559,36,Male,NSW,Services,86401,Medium,2023,Australian,divorced,university.degree
C110560,39,Female,NSW,Unemployed,104312,Medium,2024,Australian,married,university.degree
C110561,32,Female,WA,Self-Employed,109013,Medium,2020,Other,married,professional.course
C110562,30,Female,NSW,Technician,83205,Medium,2024,Australian,married,high.school
C110563,32,Female,SA,Blue-Collar,83174,Medium,2024,Australian,married,basic.4y
C110564,34,Male,NSW,Admin,66928,Low,2022,Chinese,married,university.degree
C110565,30,Male,QLD,Blue-Collar,64987,Low,2024,Australian,single,basic.4y
C110566,50,Male,QLD,Management,111244,Medium,2023,Australian,single,university.degree
C110567,54,Male,NSW,Blue-Collar,120010,Medium,2024,Australian,married,basic.9y
C110568,47,Male,QLD,Housemaid,74521,Low,2022,Australian,single,basic.4y
C110569,32,Male,NSW,Self-Employed,104952,Medium,2021,Other,married,professional.course
C110570,56,Female,NSW,Technician,133583,Medium,2024,Australian,married,professional.course
C110571,30,Female,WA,Admin,72342,Low,2021,Indian,single,high.school
C110572,34,Male,QLD,Admin,79918,Medium,2023,Australian,single,high.school
C110573,38,Male,VIC,Admin,100000,Medium,2023,Australian,married,university.degree
C110574,49,Male,NSW,Admin,89872,Medium,2023,New Zealander,divorced,university.degree
C110575,35,Male,NSW,Technician,101089,Medium,2021,Australian,single,university.degree
C110576,45,Female,QLD,Blue-Collar,99763,Medium,2022,Indian,single,basic.4y
C110577,32,Male,VIC,Unemployed,100972,Medium,2023,Australian,single,high.school
C110578,47,Male,QLD,Blue-Collar,87769,Medium,2020,Australian,married,basic.6y
C110579,36,Female,QLD,Technician,108757,Medium,2023,Australian,married,university.degree
C110580,50,Male,QLD,Management,109771,Medium,2019,Chinese,married,high.school
C110581,50,Male,NSW,Technician,125069,Medium,2024,Australian,married,professional.course
C110582,25,Female,NSW,Technician,80873,Medium,2020,Indian,married,high.school
C110583,37,Male,WA,Blue-Collar,99567,Medium,2023,Other,single,basic.6y
C110584,31,Female,WA,Blue-Collar,91846,Medium,2022,Indian,married,basic.6y
C110585,38,Male,NSW,Admin,92427,Medium,2019,Australian,single,basic.9y
C110586,45,Male,WA,Technician,104934,Medium,2024,Australian,married,university.degree
C110587,36,Male,SA,Unemployed,85857,Medium,2023,Australian,married,high.school
C110588,38,Male,VIC,Technician,105181,Medium,2022,Other,single,university.degree
C110589,36,Female,VIC,Blue-Collar,84529,Medium,2020,Indian,married,basic.9y
C110590,36,Male,NSW,Blue-Collar,62578,Low,2023,Australian,married,basic.9y
C110591,53,Female,WA,Management,121786,Medium,2024,Australian,married,university.degree
C110592,45,Male,QLD,Admin,109200,Medium,2023,Australian,married,high.school
C110593,34,Male,NSW,Management,106618,Medium,2024,New Zealander,married,university.degree
C110594,47,Male,VIC,Blue-Collar,85037,Medium,2021,New Zealander,married,basic.9y
C110595,49,Female,VIC,Blue-Collar,85317,Medium,2021,Australian,married,basic.9y
C110596,31,Male,TAS,Technician,106748,Medium,2023,Australian,single,university.degree
C110597,38,Male,NSW,Management,90760,Medium,2024,Australian,married,high.school
C110598,57,Male,WA,Retired,122266,Medium,2022,Australian,single,professional.course
C110599,49,Female,QLD,Blue-Collar,102071,Medium,2022,British,married,basic.9y
C110600,51,Male,VIC,Blue-Collar,102653,Medium,2023,Australian,married,basic.4y
C110601,39,Male,VIC,Admin,75065,Medium,2021,Australian,divorced,high.school
C110602,54,Female,NSW,Management,119359,Medium,2019,British,married,university.degree
C110603,52,Male,VIC,Services,103738,Medium,2024,Other,married,high.school
C110604,46,Male,NSW,Blue-Collar,105116,Medium,2020,Australian,married,university.degree
C110605,41,Female,NSW,Technician,122023,Medium,2019,Australian,married,university.degree
C110606,40,Male,NSW,Admin,101178,Medium,2019,Australian,married,high.school
C110607,38,Male,NSW,Blue-Collar,102281,Medium,2023,British,married,basic.9y
C110608,37,Female,VIC,Blue-Collar,93257,Medium,2024,Australian,married,high.school
C110609,31,Female,VIC,Services,88930,Medium,2023,Australian,married,high.school
C110610,48,Female,VIC,Blue-Collar,87465,Medium,2021,Australian,married,basic.6y
C110611,44,Male,WA,Technician,89883,Medium,2022,Australian,divorced,professional.course
C110612,36,Male,WA,Technician,123477,Medium,2023,New Zealander,single,university.degree
C110613,32,Male,QLD,Self-Employed,82537,Medium,2021,Indian,married,basic.9y
C110614,27,Male,QLD,Entrepreneur,97421,Medium,2021,Other,single,university.degree
C110615,35,Male,NSW,Blue-Collar,91098,Medium,2022,Australian,married,basic.9y
C110616,33,Female,NSW,Blue-Collar,66306,Low,2022,Australian,married,basic.9y
C110617,37,Male,NSW,Technician,93670,Medium,2019,British,married,professional.course
C110618,36,Female,QLD,Technician,115464,Medium,2023,Australian,married,high.school
C110619,39,Female,VIC,Blue-Collar,86335,Medium,2021,Australian,married,basic.6y
C110620,33,Male,WA,Entrepreneur,89483,Medium,2023,New Zealander,married,university.degree
C110621,45,Female,QLD,Unknown,119434,Medium,2022,Chinese,married,unknown
C110622,30,Female,VIC,Blue-Collar,88235,Medium,2022,New Zealander,married,basic.6y
C110623,44,Male,QLD,Technician,128912,Medium,2024,New Zealander,single,unknown
C110624,42,Male,QLD,Blue-Collar,71307,Low,2023,British,married,basic.9y
C110625,32,Male,NSW,Management,117611,Medium,2019,Australian,single,university.degree
C110626,37,Male,VIC,Admin,98544,Medium,2024,Australian,married,high.school
C110627,39,Male,NSW,Unemployed,95320,Medium,2021,Australian,married,basic.9y
C110628,42,Female,VIC,Blue-Collar,78099,Medium,2023,Australian,divorced,high.school
C110629,30,Male,NSW,Technician,114948,Medium,2022,British,single,university.degree
C110630,33,Male,NSW,Unemployed,108267,Medium,2020,British,divorced,professional.course
C110631,39,Male,NSW,Blue-Collar,68856,Low,2022,Australian,married,basic.9y
C110632,43,Female,VIC,Technician,107065,Medium,2024,British,married,professional.course
C110633,56,Female,VIC,Housemaid,133714,Medium,2022,Australian,divorced,basic.4y
C110634,38,Female,NSW,Admin,98498,Medium,2024,Australian,married,university.degree
C110635,51,Male,NSW,Blue-Collar,80646,Medium,2024,Australian,married,basic.4y
C110636,44,Female,WA,Admin,80798,Medium,2024,Australian,divorced,high.school
C110637,36,Male,NSW,Management,122665,Medium,2020,Australian,married,university.degree
C110638,41,Female,VIC,Services,108923,Medium,2024,Australian,married,high.school
C110639,39,Female,NSW,Student,129139,Medium,2019,Australian,single,unknown
C110640,32,Male,VIC,Technician,103478,Medium,2021,New Zealander,married,professional.course
C110641,49,Female,QLD,Admin,126198,Medium,2021,Australian,single,unknown
C110642,47,Male,NSW,Admin,95770,Medium,2022,Australian,married,university.degree
C110643,33,Female,NSW,Blue-Collar,83201,Medium,2022,Other,married,basic.9y
C110644,47,Female,NSW,Technician,116695,Medium,2020,Australian,married,professional.course
C110645,37,Male,QLD,Blue-Collar,97739,Medium,2022,Indian,married,basic.6y
C110646,45,Male,QLD,Admin,108076,Medium,2022,Australian,divorced,university.degree
C110647,38,Male,TAS,Blue-Collar,88494,Medium,2019,Australian,married,professional.course
C110648,57,Female,NSW,Housemaid,101319,Medium,2021,Australian,married,basic.6y
C110649,57,Female,SA,Self-Employed,105033,Medium,2020,Australian,married,unknown
C110650,31,Male,NSW,Admin,53998,Low,2020,British,married,high.school
C110651,35,Male,NSW,Blue-Collar,89426,Medium,2022,New Zealander,married,basic.6y
C110652,58,Female,SA,Retired,95803,Medium,2023,Australian,married,basic.4y
C110653,57,Male,NSW,Management,116113,Medium,2024,Australian,divorced,university.degree
C110654,30,Male,QLD,Technician,108771,Medium,2021,Other,single,professional.course
C110655,50,Male,NSW,Admin,125264,Medium,2022,Australian,married,university.degree
C110656,43,Male,QLD,Unemployed,106964,Medium,2019,Australian,married,basic.9y
C110657,33,Male,WA,Technician,127987,Medium,2024,Other,married,university.degree
C110658,32,Female,SA,Admin,99232,Medium,2024,Other,single,university.degree
C110659,28,Male,NSW,Entrepreneur,81827,Medium,2022,Australian,married,basic.9y
C110660,30,Female,NSW,Self-Employed,101585,Medium,2023,Australian,single,university.degree
C110661,37,Male,NSW,Management,86824,Medium,2021,British,married,university.degree
C110662,50,Male,NSW,Services,117872,Medium,2024,Chinese,divorced,high.school
C110663,31,Male,NSW,Blue-Collar,50204,Low,2023,Australian,married,basic.9y
C110664,27,Female,VIC,Housemaid,71515,Low,2022,Australian,married,basic.9y
C110665,35,Female,VIC,Services,93925,Medium,2022,New Zealander,single,high.school
C110666,22,Female,NSW,Student,74323,Low,2024,Australian,single,high.school
C110667,50,Female,NSW,Blue-Collar,83279,Medium,2020,New Zealander,married,basic.4y
C110668,37,Female,NSW,Technician,119823,Medium,2022,Australian,married,high.school
C110669,25,Male,VIC,Unemployed,101998,Medium,2022,Australian,single,high.school
C110670,40,Male,VIC,Admin,91770,Medium,2022,Indian,married,university.degree
C110671,57,Male,QLD,Management,113615,Medium,2023,Chinese,married,university.degree
C110672,50,Male,VIC,Blue-Collar,80376,Medium,2020,Other,divorced,basic.9y
C110673,43,Male,NSW,Admin,100510,Medium,2019,Other,single,high.school
C110674,60,Female,VIC,Self-Employed,117703,Medium,2023,Australian,married,professional.course
C110675,44,Female,NSW,Technician,87102,Medium,2021,Australian,married,professional.course
C110676,33,Male,VIC,Services,93159,Medium,2022,Australian,married,high.school
C110677,55,Female,QLD,Retired,120518,Medium,2024,Australian,married,professional.course
C110678,45,Male,VIC,Blue-Collar,99508,Medium,2023,Australian,married,basic.6y
C110679,33,Female,NSW,Technician,100470,Medium,2022,Australian,single,professional.course
C110680,56,Male,WA,Unemployed,121128,Medium,2020,Indian,divorced,university.degree
C110681,54,Male,NSW,Technician,143035,High,2023,Australian,married,professional.course
C110682,53,Female,VIC,Blue-Collar,98329,Medium,2023,Australian,married,basic.9y
C110683,41,Female,WA,Admin,98985,Medium,2020,Indian,divorced,high.school
C110684,28,Female,NSW,Student,82426,Medium,2020,Australian,single,high.school
C110685,52,Female,VIC,Blue-Collar,109179,Medium,2019,Chinese,divorced,high.school
C110686,27,Male,WA,Services,69382,Low,2023,Australian,single,high.school
C110687,28,Female,QLD,Technician,91555,Medium,2021,Australian,single,professional.course
C110688,40,Female,NSW,Technician,82301,Medium,2024,Australian,married,basic.9y
C110689,59,Female,WA,Blue-Collar,92590,Medium,2021,British,married,basic.6y
